SGIA|1091|Theory & History in Intnl Rela|175|64|36|21%|113|65%
SGIA|1191|Democratic Political Systems|176|61|15|9%|102|58%
SGIA|2131|International Theory|49|60|5|10%|27|55%
SGIA|2161|The Politics of Pacific Asia|122|65|16|13%|89|73%
SGIA|2171|Foundations of Western Pol Tho|66|65|22|33%|34|52%
SGIA|2261|International Organisations|103|64|25|24%|57|55%
SGIA|2281|Sovereignty, State and Empire|75|64|14|19%|46|61%
SGIA|2301|Global Political Economy|106|65|17|16%|84|79%
SGIA|2311|Middle East Intnl System|131|66|35|27%|82|63%
SGIA|2321|Democracy and Democratic|62|67|19|31%|39|63%
SGIA|2341|Research Project|157|67|55|35%|81|52%
SGIA|3142|Dissertation in Politics|197|68|85|43%|95|48%
SGIA|3171|British Pol thought since 1850|27|67|13|48%|<5|15%
SGIA|3211|Culture & Conflict in American|68|66|13|19%|51|75%
SGIA|3241|China:State & Soc since 1949|45|68|20|44%|23|51%
SGIA|3271|Islam & Politics in the Modern|63|66|16|25%|41|65%
SGIA|3291|Theories of Liberty|39|69|18|46%|16|41%
SGIA|3311|The American Presidency|66|65|15|23%|42|64%
SGIA|3331|Political Econ of European Uni|16|66|6|38%|7|44%
SGIA|3381|China Global Political Economy|42|68|16|38%|22|52%
SGIA|3391|Evolution & Dev of Mil Occuptn|94|68|38|40%|50|53%
SGIA|3401|Nations and Nationalism|65|65|21|32%|29|45%
SGIA|3421|Israel: Politics and Society|44|66|7|16%|36|82%
SGIA|3441|Elections and British Politics|28|68|9|32%|16|57%
SGIA|3491|IntRelations&SecurityintheME|43|68|18|42%|24|56%
SOCI|1312|Societies in Transition|70|63|12|17%|46|66%
SOCI|1321|Introduction to Research|175|64|62|35%|62|35%
SOCI|1331|Conceptualizing Society|133|64|33|25%|65|49%
SOCI|1391|Understanding Crime|129|62|16|12%|69|53%
SOCI|1402|The Criminal Justice Landscape|53|65|6|11%|41|77%
SOCI|1411|Perspectives in Sociology|78|62|8|10%|47|60%
SOCI|2111|Self, Identity and Society|60|66|18|30%|33|55%
SOCI|2131|The Sociology of Social Exclus|85|64|12|14%|61|72%
SOCI|2211|Crime, Power & Social Inequal|60|67|13|22%|45|75%
SOCI|2221|Policing and Police|53|66|11|21%|37|70%
SOCI|2231|Contemporary Criminological Th|34|61|<5|3%|21|62%
SOCI|2252|Research Methods in Action|149|60|34|23%|46|31%
SOCI|2261|Sociological Imaginations|54|64|12|22%|31|57%
SOCI|3112|Dissertation|89|67|32|36%|50|56%
SOCI|3211|The Sociology of Gender & Sexu|80|65|21|26%|47|59%
SOCI|3341|Issues in Criminal Justice|27|67|9|33%|18|67%
SOCI|3351|Rural Sociology&Social Policy|13|69|8|62%|5|38%
SOCI|3381|Socio of Forensic Sci & Crimin|38|66|11|29%|24|63%
SOCI|3421|Soc Policy: Principles Cur Iss|47|64|9|19%|29|62%
SOCI|3491|Sociology Work and Professions|29|65|8|28%|17|59%
SOCI|3501|Crime,Justice&Sex Industry|61|65|13|21%|40|66%
SOCI|3511|SASS Community Placement|21|63|5|24%|13|62%
SOCI|3521|Young People, Crime & Justice|29|64|6|21%|16|55%
SOCI|3531|Advancd Perspectives Sociology|19|64|<5|21%|12|63%
SPAN|1011|Spanish Language 1A|129|66|25|19%|92|71%
SPAN|1072|Spanish Language 1B|24|66|8|33%|13|54%
SPAN|1131|Conflict and Violence in the|86|67|21|24%|61|71%
SPAN|1141|Identity in the Spanish|54|66|12|22%|37|69%
SPAN|1161|Intro Hisp Lit Cult(post Alvl)|72|67|23|32%|43|60%
SPAN|1171|Intro Hisp LitCulture abinitio|19|68|7|37%|12|63%
SPAN|2011|Spanish Language 2A|122|65|17|14%|96|79%
SPAN|2061|Catalan (Beginners)|28|70|17|61%|6|21%
SPAN|2071|Latin American Texts|48|68|17|35%|28|58%
SPAN|2081|Spanish Texts|39|66|12|31%|22|56%
SPAN|2111|Spanish Language 2B|21|66|<5|5%|19|90%
SPAN|2151|Icons and Myths of the Hisp|87|66|24|28%|56|64%
SPAN|2161|Race&Gender in Lat Amer Cinema|63|69|31|49%|30|48%
SPAN|3011|Spanish Language 4|132|67|34|26%|95|72%
SPAN|3131|Spanish Translation|41|68|14|34%|27|66%
SPAN|3181|Contemporary Spanish Cinema|29|67|10|34%|17|59%
SPAN|3211|Catalan (Advanced)|13|67|7|54%|<5|23%
SPAN|3221|Epic & Chronicle:The Making of|14|69|6|43%|8|57%
SPAN|3231|Popular Culture in Latin Ameri|28|69|14|50%|14|50%
SPAN|3291|Languages in Contact|30|69|12|40%|17|57%
SPAN|3301|The Cultures of the Hispanic|8|70|<5|50%|<5|50%
SPAN|3311|Representing Women: Sex Power|26|69|13|50%|13|50%
SPRT|1261|Introduction to Sport Psycholo|85|60|12|14%|42|49%
SPRT|1271|Sport, Culture and Society|72|53|<5|6%|17|24%
SPRT|1281|Intro to Exercise Physiology|62|59|<5|5%|30|48%
SPRT|1311|Intro Physical Act Diet Health|74|58|<5|3%|29|39%
SPRT|2231|Sports Development: Policies|44|63|14|32%|15|34%
SPRT|2251|Sport and Exercise Physiology|43|62|<5|9%|24|56%
SPRT|2271|Physical Activity Health Psych|49|61|11|22%|13|27%
SPRT|2291|Sport, Crime and Deviance|65|64|17|26%|32|49%
SPRT|2311|Media, Sport and Society|46|63|5|11%|30|65%
SPRT|3141|Sports Policy in Action|13|66|<5|31%|8|62%
SPRT|3151|Exercise Prog for Hlth & Perfo|33|66|7|21%|20|61%
SPRT|3172|Dissertation|58|67|21|36%|30|52%
SPRT|3191|Applied Sport Psychology|49|65|11|22%|33|67%
SPRT|3201|Sport in Community Placement|26|68|9|35%|12|46%
SPRT|3211|Nutrition for Sport, Physical|46|64|12|26%|21|46%
SPRT|3221|Advncd Sociolgcl Prspctvs Sprt|39|67|12|31%|26|67%
THEO|1131|Study of Religions|70|64|17|24%|41|59%
THEO|1151|Biblical Hebrew|10|54|<5|30%|<5|30%
THEO|1161|New Testament Greek|18|61|5|28%|5|28%
THEO|1171|Christianity in Context|69|65|21|30%|36|52%
THEO|1191|Intro to Christian Theology|82|60|<5|2%|42|51%
THEO|1901|God and Evil|50|62|<5|6%|33|66%
THEO|1911|Reading Biblical Texts|25|62|8|32%|9|36%
THEO|1931|Introduction to Biblical Study|77|59|<5|1%|47|61%
THEO|2011|Lit & Theology of The Old Test|24|64|7|29%|14|58%
THEO|2051|New Testament Theology|25|62|6|24%|12|48%
THEO|2171|Hebrew Prose Texts|5|67|<5|40%|<5|40%
THEO|2231|Death, Ritual and Belief|56|64|11|20%|32|57%
THEO|2241|Christian Theo: Essental QueII|42|66|7|17%|33|79%
THEO|2271|Passion Narratives (In Greek)|8|64|5|63%|<5|13%
THEO|2291|Science & Theology:Exploring t|42|65|5|12%|30|71%
THEO|2301|The Making of Modern Christian|30|58|<5|3%|17|57%
THEO|2361|God, Freedom and the Soul|44|67|9|20%|35|80%
THEO|2381|Topics in Christian Ethics|51|64|<5|4%|41|80%
THEO|2391|Early Christian Doctrine: Trin|25|64|6|24%|17|68%
THEO|2461|ResProj&ColloquiumInTheo&Relig|17|68|7|41%|8|47%
THEO|2471|God and the Universe of Faiths|44|67|18|41%|22|50%
THEO|2501|Landscapes of Worship Contempo|19|65|<5|21%|12|63%
THEO|3031|Aramaic|<5|61|<5|25%|<5|25%
THEO|3041|Biblical Theology|14|65|<5|29%|7|50%
THEO|3051|Advanced Greek Texts|<5|73|<5|100%||0%
THEO|3232|Dissertation in Theology (Doub|69|68|33|48%|29|42%
THEO|3291|Issues in Old Testament Study|8|59|<5|25%|<5|38%
THEO|3441|Religion and Film|48|67|18|38%|27|56%
THEO|3511|The Postmodern God|31|68|17|55%|11|35%
THEO|3581|Christian Tradition Practice|14|70|10|71%|<5|29%
THEO|3611|Jesus Christ in the Twentieth|21|66|6|29%|12|57%
THEO|3631|The Historical Jesus|11|65|5|45%|5|45%
THEO|3651|Faith Experience War Christian|27|68|12|44%|14|52%
THEO|3691|Thomas Aquinas|11|65|<5|18%|7|64%
THEO|3701|Religion Media&Popular Culture|37|65|<5|11%|29|78%
THEO|1951|Islam Observed|53|62|9|17%|29|55%
THEO|1921|God & the Good : Philosophy|55|66|11|20%|39|71%
||||||||
2019 Results||||||||
||||||||
Module|Average Mark|No. on Module|First|02:01|02:02|||
ANTH1041, Health, Illness and Society|56|159|18%|28%|30%|||
ANTH1061, Peoples and Cultures|59|209|16%|60%|14%|||
ANTH1091, Human Evolution and Diversity|59|159|25%|36%|21%|||
ANTH1101, Doing Anthropological Research|68|136|57%|31%|5%|||
ANTH1111, Being Human: An Introduction|64|102|32%|49%|13%|||
ANTH2051, Political & Economic Organizat|59|86|9%|59%|24%|||
ANTH2061, Evolution, Variation, Adaptatn|59|65|18%|48%|15%|||
ANTH2071, Our Place In Nature|62|57|16%|53%|26%|||
ANTH2111, Sex, Reproduction and Love|64|100|31%|50%|14%|||
ANTH2121, Debating Anthroplgy&Archaelgy|66|17|29%|65%|6%|||
ANTH2131, Anthropology Field Course|63|102|27%|60%|7%|||
ANTH2141, Global Health and Disease|61|96|17%|55%|21%|||
ANTH2151, Interrogating Anthrpology|61|94|16%|69%|6%|||
ANTH2161, Kinship and Religion|63|84|32%|55%|6%|||
ANTH3141, Anthropology Dissertation (20)|68|10|30%|70%|0%|||
ANTH3162, Anthropology Dissertation (40)|66|108|56%|32%|7%|||
ANTH3341, South Africa Field Course|69|15|47%|47%|7%|||
ANTH3382, AnthropologyDissertationCH/HNS|74|5|100%|0%|0%|||
ANTH3491, Research Proposal|68|7|29%|71%|0%|||
ANTH3742, Anth&Arch Dissertation|67|6|33%|67%|0%|||
ANTH3761, Specialised Evolutionary Anth|67|36|36%|56%|8%|||
ANTH3762, Specialised Evolutionary Anth|66|20|20%|75%|5%|||
ANTH3763, Specialised Evolutionary Anth|67|6|33%|67%|0%|||
ANTH3777, Specialised Evolutionary Anth|67|32|34%|50%|3%|||
ANTH3787, SpecAsps Social Anth (10)|67|38|26%|68%|0%|||
ANTH3797, SpecAspsHealth&MedicalAnth(10)|65|43|21%|65%|16%|||
ANTH3801, SpecAsps Social Anth (20)|68|41|34%|63%|14%|||
ANTH3811, SpecAspsHealth&MedicalAnth(20)|64|58|26%|64%|2%|||
ANTH3822, SpecAsps Social Anth (40)|65|51|27%|65%|5%|||
ANTH3832, SpecAspsHealth&MedicalAnth(40)|65|31|26%|65%|0%|||
ANTH3843, SpecAsps Social Anth (60)|55|6|17%|67%|6%|||
ANTH3853, SpecAspsHealth&MedicalAnth(60)|66|6|33%|67%|0%|||
ANTH4013, MAnth Dissertation|75|<5|100%|0%|0%|||
ANTH4208, AdvndHeath&MedicalAnth(30)|72|<5|100%|0%|0%|||
ANTH4218, AdvndSpecAspsSocialAnth(30)|74|<5|100%|0%|0%|||
ARAB1012, Arabic Language 1|63|27|30%|26%|33%|||
ARAB1021, Intro to Middle East Cultures|63|24|17%|71%|8%|||
ARAB2002, Arabic Language 2|64|35|31%|43%|17%|||
ARAB2011, Arabic Literature|65|<5|0%|67%|33%|||
ARAB2041, Persian I|69|22|50%|32%|9%|||
ARAB2051, Middle Eastern Cinema|67|30|33%|63%|3%|||
ARAB3012, Arabic Language 4|63|28|21%|50%|25%|||
ARAB3071, Trends Modern Arabic Lit Flm|68|9|44%|56%|0%|||
ARAB3081, Lit 19th-Century Arabic Nahda|68|5|40%|60%|0%|||
ARAB3101, Identity&Alterity in Classical|70|<5|50%|50%|0%|||
ARCH1041, Scientific Methods in Arch 1|50|10|10%|20%|20%|||
ARCH1061, Archaeology Practicals|61|53|15%|57%|19%|||
ARCH1071, Archaeology in Britain|60|60|22%|38%|27%|||
ARCH1081, Applied Archaeological Methods|56|18|28%|22%|33%|||
ARCH1111, Ancient Civilisations of the E|62|66|6%|70%|15%|||
ARCH1121, Discovering World Prehistory|58|49|4%|67%|16%|||
ARCH1131, Cities in Antiquity|60|63|6%|67%|19%|||
ARCH1141, Medieval to Modern|53|20|5%|25%|45%|||
ARCH1151, Ancient Civilisations|61|30|10%|57%|23%|||
ARCH2041, Scientific Methods in Arch 2|60|12|25%|33%|33%|||
ARCH2081, Prehistoric Europe:from forage|64|30|33%|40%|20%|||
ARCH2091, Becoming Roman: Iron Age|64|26|27%|54%|12%|||
ARCH2131, Arch of Med & Post-Med Britain|66|31|48%|32%|16%|||
ARCH2141, East Med World in Bronze Age|62|37|16%|68%|8%|||
ARCH2161, Ancient Mediterranean Civil|61|45|18%|53%|20%|||
ARCH2181, DevelopingArcheologicaResearch|65|73|34%|55%|7%|||
ARCH2191, Professional training|63|61|15%|72%|10%|||
ARCH2212, Advanced Skills in Archaeology|66|31|26%|58%|13%|||
ARCH2221, Advanced Skills in Archaeology|68|27|59%|30%|4%|||
ARCH3362, Archaeology Dissertation (Doub|66|56|41%|38%|18%|||
ARCH3451, Specialized Aspects (Single)|66|38|39%|50%|8%|||
ARCH3472, Specialized Aspects (Double)|67|38|26%|66%|8%|||
ARCH3562, Archaeology Dissertation|67|7|43%|43%|14%|||
ARCH3581, Advanced Professional Training|67|40|38%|55%|8%|||
ARCH3591, Current Archaeology|66|42|52%|38%|5%|||
ARCH3601, Interpreting Heritage|71|21|62%|38%|0%|||
ARCH3611, ScientificMethodsinArchaeolgy3|66|13|38%|46%|15%|||
ARCH3621, Museum Representation|65|29|31%|59%|7%|||
BIOL1151, Animal Physiology|66|224|39%|39%|16%|||
BIOL1161, Organisms & Environment|59|199|10%|43%|34%|||
BIOL1171, Genetics|62|266|23%|44%|24%|||
BIOL1181, Intro to Biosciences Research|70|122|57%|39%|3%|||
BIOL1281, Molecules and Cells|58|245|12%|37%|32%|||
BIOL1321, Scientific Skills for Bioscien|66|175|45%|27%|15%|||
BIOL2421, Immunology|62|114|13%|60%|18%|||
BIOL2431, Medical Microbiology|63|104|21%|48%|23%|||
BIOL2441, Molecular Biology|64|112|24%|49%|23%|||
BIOL2451, Evolution|63|54|19%|59%|15%|||
BIOL2461, Ecology|64|41|15%|66%|15%|||
BIOL2471, Development|63|62|23%|48%|23%|||
BIOL2481, Cell Biology|64|72|21%|54%|18%|||
BIOL2491, Biochemistry|65|47|45%|40%|4%|||
BIOL2501, Cell Signalling|66|101|23%|67%|8%|||
BIOL2511, Behaviour|64|43|19%|60%|16%|||
BIOL2521, Applied Physiology|61|142|12%|60%|20%|||
BIOL2541, Haematology|67|72|31%|63%|4%|||
BIOL2551, Cell and Tissue Pathology|63|72|18%|58%|17%|||
BIOL2561, Clinical Genetics & Biochemist|67|72|44%|38%|14%|||
BIOL2571, Plant & Algal Physiology|64|32|19%|72%|3%|||
BIOL2581, Research Skills forBiosciences|67|23|30%|65%|4%|||
BIOL3161, Fieldcourse|68|37|32%|65%|3%|||
BIOL3431, Biology into Schools|71|5|40%|60%|0%|||
BIOL3441, Biological Enterprise|69|50|54%|46%|0%|||
BIOL3451, Literature Review|70|210|47%|46%|7%|||
BIOL3481, Advanced Cell Biology|66|84|36%|45%|19%|||
BIOL3491, Stress & Responses Environment|63|77|21%|42%|31%|||
BIOL3521, Advanced Topics in Development|67|31|35%|45%|19%|||
BIOL3531, Stem Cells & Tissue Eng|64|91|22%|58%|12%|||
BIOL3541, Ecology in the Anthropocene|66|42|29%|55%|17%|||
BIOL3551, Conservation Biology|67|42|24%|67%|7%|||
BIOL3561, Adv Topics Ecol Evol Behav|70|40|60%|33%|5%|||
BIOL3571, Research Project|71|36|64%|31%|6%|||
BIOL3581, Workshop|69|155|49%|48%|3%|||
BIOL3591, Ageing & Age-Related Diseases|66|124|25%|61%|14%|||
BIOL3601, Biochemistry and Biotechnology|66|38|32%|45%|18%|||
BIOL3611, Crops for the Future|63|56|23%|43%|25%|||
BIOL3621, Biology of Disease|63|72|25%|49%|22%|||
BIOL3641, Contemp Issues in Biosciences|70|72|56%|43%|1%|||
BIOL3651, Genomics|67|26|50%|38%|8%|||
BIOL4022, Biochemistry Reseach Project|70|10|50%|50%|0%|||
BIOL4063, Biophysical Research Project|72|<5|100%|0%|0%|||
BIOL4094, Research Project MBiol|68|25|56%|40%|0%|||
BIOL4111, Workshop MBiol|68|36|53%|39%|6%|||
BIOL4121, Research Skills MBiol|70|25|68%|28%|0%|||
BUSI1131, Marketing Principles|56|292|7%|35%|32%|||
BUSI1141, People, Management and Org|59|322|10%|49%|25%|||
BUSI1151, New Venture Creation|55|264|3%|31%|44%|||
BUSI1161, Financial InformationManagers|59|256|23%|25%|29%|||
BUSI1171, The Changing World of Business|57|256|1%|39%|46%|||
BUSI1181, Economics&PsychologyofDecision|69|141|57%|27%|11%|||
BUSI1191, Analysis,Research&Business I|61|256|6%|61%|23%|||
BUSI2131, Managing in a Global Environmt|64|236|30%|44%|17%|||
BUSI2141, Entrepreneurship|66|239|44%|34%|17%|||
BUSI2151, Information Systems|67|158|44%|42%|8%|||
BUSI2161, Human Resource Management|62|163|9%|59%|25%|||
BUSI2171, Strategic Brand Management|62|61|10%|66%|21%|||
BUSI2181, Operations Management|64|55|29%|51%|13%|||
BUSI2201, Integrated Marktng Comunicatns|64|67|16%|63%|21%|||
BUSI2211, Consumer Psychology|66|82|35%|51%|12%|||
BUSI2221, Consultng in the Public Sector|67|18|17%|83%|0%|||
BUSI2231, Analysis,Research&Business II|62|190|16%|49%|28%|||
BUSI2251, Financial&ManagementAccounting|68|95|53%|32%|13%|||
BUSI3041, Asia and the Pacific Rim|63|89|26%|48%|24%|||
BUSI3122, Dissertation in Business(Doubl|71|5|60%|40%|0%|||
BUSI3161, Leadership|64|77|17%|66%|16%|||
BUSI3171, Corporate Entrepreneurship|67|51|43%|35%|18%|||
BUSI3181, Strategic Management|62|227|26%|40%|22%|||
BUSI3191, Global Marketing|66|64|28%|63%|5%|||
BUSI3201, Social Marketing|69|27|52%|37%|4%|||
BUSI3211, Service Operations Management|65|75|21%|67%|9%|||
BUSI3221, Retail and Services Marketing|66|33|30%|64%|3%|||
BUSI3232, Dissertation|67|164|39%|47%|10%|||
BUSI3241, Corporate Responsibility|65|85|40%|29%|20%|||
BUSI3251, Corporate Governance|60|55|31%|35%|11%|||
BUSI3261, ContemporaryIssuesinManagement|65|50|30%|50%|14%|||
BUSS1181, Law|64|<5|0%|100%|0%|||
BUSS2241, Business Strategy|66|55|20%|69%|11%|||
BUSS2251, Audit & Assurance|68|53|45%|28%|26%|||
CFLS1A11, Arabic Stage 1|53|26|23%|12%|18%|||
CFLS1A21, Arabic Stage 2|66|<5|25%|75%|28%|||
CFLS1A31, Arabic Stage 3|69|<5|50%|50%|10%|||
CFLS1C11, Chinese Stage 1|57|35|31%|20%|25%|||
CFLS1C21, Chinese Stage 2|62|12|17%|42%|22%|||
CFLS1C31, Chinese Stage 3|71|5|40%|60%|24%|||
CFLS1C41, Chinese Stage 4|48|5|40%|20%|19%|||
CFLS1C51, Chinese Stage 5|65|<5|25%|50%|21%|||
CFLS1F11, French Stage 1|58|55|29%|18%|20%|||
CFLS1F21, French Stage 2|65|58|31%|43%|22%|||
CFLS1F31, French Stage 3|65|26|23%|54%|25%|||
CFLS1F41, French Stage 4|64|50|24%|60%|18%|||
CFLS1F51, French Stage 5|64|19|5%|79%|7%|||
CFLS1F61, French Stage 6|71|7|57%|43%|10%|||
CFLS1G11, German Stage 1|65|58|45%|28%|8%|||
CFLS1G21, German Stage 2|62|30|13%|60%|26%|||
CFLS1G31, German Stage 3|69|17|71%|24%|15%|||
CFLS1G41, German Stage 4|63|25|24%|48%|0%|||
CFLS1G51, German Stage 5|65|12|17%|67%|42%|||
CFLS1I11, Italian Stage 1|58|40|33%|25%|10%|||
CFLS1I21, Italian Stage 2|58|11|18%|18%|30%|||
CFLS1I31, Italian Stage 3|75|<5|100%|0%|4%|||
CFLS1J11, Japanese Stage 1|66|49|33%|53%|23%|||
CFLS1J21, Japanese Stage 2|61|21|33%|38%|15%|||
CFLS1J31, Japanese Stage 3|60|9|11%|33%|24%|||
CFLS1K11, Korean Stage 1|67|33|48%|27%|3%|||
CFLS1K21, Korean Stage 2|82|<5|100%|0%|18%|||
CFLS1P11, Portuguese Stage 1|68|5|60%|20%|2%|||
CFLS1R11, Russian Stage 1|65|8|38%|50%|6%|||
CFLS1R21, Russian Stage 2|65|<5|0%|100%|14%|||
CFLS1S11, Spanish Stage 1|63|98|38%|29%|9%|||
CFLS1S21, Spanish Stage 2|68|61|48%|36%|8%|||
CFLS1S31, Spanish Stage 3|65|41|32%|41%|0%|||
CFLS1S41, Spanish Stage 4|69|47|49%|38%|0%|||
CFLS1S51, Spanish Stage 5|65|15|33%|47%|30%|||
CFLS1S61, Spanish Stage 6|64|5|40%|40%|11%|||
CHEM1061, Molecules in Action|62|119|8%|70%|0%|||
CHEM1078, Core Chemistry 1|58|202|24%|24%|9%|||
CHEM1087, Practical Chemistry 1A|65|202|14%|75%|14%|||
CHEM1107, Practical Chemistry 1B|61|119|2%|71%|5%|||
CHEM1111, Mathematicl & Experimntl Tools|60|153|29%|30%|2%|||
CHEM1127, Intro to Materials Chemistry|59|119|24%|27%|17%|||
CHEM2012, Core Chemistry 2|64|186|37%|33%|7%|||
CHEM2051, Biological Chemistry|58|56|25%|27%|44%|||
CHEM2061, Computational Chemistry|64|69|26%|48%|4%|||
CHEM2077, Chemistry of the Elements|63|134|26%|43%|0%|||
CHEM2087, Structure Reactivity Org Chem|62|144|31%|30%|33%|||
CHEM2097, Properties of Molecules|64|154|38%|31%|7%|||
CHEM2107, Practical Chem 2 - Inorganic|66|135|21%|72%|0%|||
CHEM2117, Practical Chem 2 - Organic|65|146|15%|75%|43%|||
CHEM2127, Practical Chem 2 - Physical|66|156|31%|58%|0%|||
CHEM3012, Core Chemistry 3|62|133|31%|27%|43%|||
CHEM3051, Materials Chemistry|64|48|40%|33%|17%|||
CHEM3061, Chemistry and Society|69|47|30%|70%|14%|||
CHEM3071, Advanced Computational Chem|61|19|32%|16%|16%|||
CHEM3081, Chemistry into School|67|10|40%|50%|17%|||
CHEM3097, InorganicConcepts&Applications|59|106|25%|22%|5%|||
CHEM3107, PracticalChemistry 3 Inorganic|66|114|11%|86%|9%|||
CHEM3117, Advanced Organic Chemistry|61|108|28%|32%|12%|||
CHEM3127, PracticalChemistry3-Organic|69|96|50%|31%|24%|||
CHEM3137, Molecules&TheirInteractions|58|83|23%|24%|11%|||
CHEM3147, PracticalChemistry3-Physical|69|70|57%|39%|3%|||
CHEM3151, Computational Chemical Physics|70|17|59%|24%|10%|||
CHEM3161, Chemistry BSc Dissertation|68|57|37%|61%|7%|||
CHEM3187, ChemistryLiteraturePerspective|66|78|18%|73%|33%|||
CHEM3211, Bioactive Chemistry 3|68|21|52%|14%|0%|||
CHEM3411, Chemical Physics 3|71|23|57%|26%|10%|||
CHEM3421, Advanced Biological Chemistry|66|25|44%|32%|13%|||
CHEM4211, Bioactive Chemistry 4|72|10|60%|30%|4%|||
CHEM4272, Bioactive Chem Research Proj D|70|10|50%|50%|21%|||
CHEM4311, Core Chemistry 4|61|44|23%|34%|21%|||
CHEM4361, Core Chemistry 4D|67|35|43%|43%|10%|||
CHEM4375, External Research Project|70|34|44%|56%|50%|||
CHEM4411, Chemical Physics 4|71|11|73%|18%|44%|||
CHEM4471, Advanced Computational Chem Ph|65|7|57%|14%|15%|||
CHEM4481, Advanced Research Concepts|73|44|68%|23%|25%|||
CHEM4494, Chemistry Research Project|69|56|45%|54%|5%|||
CHNS1012, Chinese Language 1B|57|18|17%|44%|10%|||
CHNS1021, Intro to Chinese Culture|61|30|10%|77%|14%|||
CHNS1032, Chinese Language 1A|56|7|14%|29%|8%|||
CHNS2012, Chinese Language 2B|59|9|22%|22%|17%|||
CHNS2021, Chinese Cinema|67|23|26%|70%|15%|||
CHNS2031, Classical Chinese I|71|<5|50%|50%|15%|||
CHNS2041, Chinese Language 2A|66|9|44%|22%|29%|||
CHNS3021, Chinese Historical & Lit|63|14|14%|71%|3%|||
CHNS3042, Diss in Chinese Studies|67|14|21%|79%|8%|||
CHNS3062, Chinese Language 4B|62|14|21%|29%|0%|||
CHNS3071, Photography in East Asia|68|<5|50%|50%|0%|||
CLAS1062, Beginners Latin 1|60|24|25%|46%|0%|||
CLAS1072, Beginners Greek 1|64|28|39%|39%|25%|||
CLAS1101, Early Greek Philosophy|61|68|10%|65%|0%|||
CLAS1301, Monuments & Memory in the Age|62|138|18%|57%|0%|||
CLAS1541, Intermediate Greek 1A|71|22|55%|41%|0%|||
CLAS1551, Intermediate Greek 1B|68|22|41%|50%|12%|||
CLAS1561, Intermediate Latin 1A|66|51|24%|65%|0%|||
CLAS1571, Intermediate Latin 1B|63|50|18%|54%|0%|||
CLAS1601, Remembering Athens|62|123|14%|68%|0%|||
CLAS1701, Lang, Trans, Interpretation|67|31|42%|52%|5%|||
CLAS1731, The Craft of the Ancient Histo|60|31|26%|45%|14%|||
CLAS1741, Living in the Classical World|61|43|14%|72%|100%|||
CLAS2032, Beginners Latin 2|59|6|0%|50%|0%|||
CLAS2062, Beginners Greek 2|78|<5|100%|0%|13%|||
CLAS2121, Advanced Latin 2B|67|20|30%|60%|0%|||
CLAS2131, Crisis of the Roman Republic|64|38|13%|74%|33%|||
CLAS2151, Tradition of Epic|66|92|26%|67%|20%|||
CLAS2171, Advanced Greek 2A|67|14|29%|50%|0%|||
CLAS2181, Advanced Greek 2B|63|14|29%|43%|5%|||
CLAS2191, Advanced Latin 2A|65|40|18%|68%|8%|||
CLAS2521, Intermediate Latin 2A|60|10|10%|40%|3%|||
CLAS2531, Intermediate Latin 2B|55|9|11%|22%|20%|||
CLAS2541, Intermediate Greek 2A|66|20|30%|55%|0%|||
CLAS2551, Intermediate Greek 2B|63|20|10%|65%|12%|||
CLAS2621, Interpreting Greek Tragedy Tod|65|59|15%|78%|11%|||
CLAS2661, Emperors & Dynasties:from the|63|48|10%|73%|15%|||
CLAS2761, Anci Political Thought Action|66|29|24%|62%|13%|||
CLAS2781, The Hellenistic World|65|39|23%|67%|21%|||
CLAS2791, Stoicism|66|19|16%|79%|17%|||
CLAS2811, Dialogues with Antiquity|55|12|0%|67%|7%|||
CLAS2851, Advanced Latin 2C|63|26|19%|58%|6%|||
CLAS2861, Death in the Classical World|63|39|23%|59%|12%|||
CLAS2871, Theatre&SpectacleAncientRome|64|21|24%|48%|14%|||
CLAS2881, Myths of Transformation|64|37|14%|76%|7%|||
CLAS2891, Classical Receptions|69|31|39%|58%|14%|||
CLAS3231, Higher Latin 3A|68|31|35%|61%|11%|||
CLAS3241, Higher Latin 3B|64|24|13%|79%|22%|||
CLAS3321, Urbs Roma|66|5|20%|60%|15%|||
CLAS3331, Lit & Lang of Ancient Babylon:|71|20|40%|60%|13%|||
CLAS3391, Advanced Latin 3B|67|<5|33%|67%|0%|||
CLAS3401, Advanced Latin 3A|69|5|40%|60%|20%|||
CLAS3411, Advanced Greek 3B|68|<5|50%|25%|7%|||
CLAS3421, Advanced Greek 3A|72|<5|100%|0%|17%|||
CLAS3431, Higher Greek 3B|60|9|22%|67%|25%|||
CLAS3441, Higher Greek 3A|65|12|42%|50%|14%|||
CLAS3491, Roman Syria|65|17|24%|65%|4%|||
CLAS3551, Greeks Persians (c560-336BC)A|63|14|21%|71%|33%|||
CLAS3581, Writing Alexander|68|31|35%|65%|24%|||
CLAS3601, The life and times of Cicero|68|<5|0%|100%|29%|||
CLAS3612, Dissertation (40 Credits)|67|76|38%|55%|16%|||
CLAS3671, The Later Roman Empire|67|28|36%|50%|13%|||
CLAS3681, Intermediate Latin 3A|58|<5|0%|0%|19%|||
CLAS3691, Intermediate Latin 3B|64|<5|0%|100%|23%|||
CLAS3701, Comedy and Tragedy, Laughter|65|24|29%|54%|20%|||
CLAS3731, Tech of Knowledge in Antiquity|56|7|0%|86%|13%|||
